Order Date,Region,Sales,Order Year,Order Month,Order YearMonth
2014-11-01,Africa,481.68,2014,11,2014-11
2014-11-01,Central,90.99,2014,11,2014-11
2014-11-02,West,2665.62,2014,11,2014-11
2014-11-02,Central,290.85,2014,11,2014-11
2014-11-02,East,40.99,2014,11,2014-11
2014-11-02,Central,602.76,2014,11,2014-11
2014-11-02,East,189.7,2014,11,2014-11
2014-11-02,EMEA,28.26,2014,11,2014-11
2014-11-02,Africa,45.75,2014,11,2014-11
2014-11-02,West,25.12,2014,11,2014-11
2014-11-03,West,8.8,2014,11,2014-11
2014-11-03,North Asia,49.56,2014,11,2014-11
2014-11-03,Central,934.185,2014,11,2014-11
2014-11-03,East,8.856,2014,11,2014-11
2014-11-03,EMEA,65.22,2014,11,2014-11
2014-11-03,South,28.53,2014,11,2014-11
2014-11-03,Central Asia,6.27,2014,11,2014-11
2014-11-03,Central,347.88,2014,11,2014-11
2014-11-03,South,59.92,2014,11,2014-11
2014-11-03,Central,18.24,2014,11,2014-11
2014-11-03,South,59.78,2014,11,2014-11
2014-11-03,North Asia,1380.6,2014,11,2014-11
2014-11-03,North,35.104,2014,11,2014-11
2014-11-03,South,117.504,2014,11,2014-11
2014-11-03,Africa,672.96,2014,11,2014-11
2014-11-03,South,17.244,2014,11,2014-11
2014-11-03,EMEA,177.96,2014,11,2014-11
2014-11-03,South,209.088,2014,11,2014-11
2014-11-03,West,452.55,2014,11,2014-11
2014-11-03,East,3.312,2014,11,2014-11
2014-11-03,East,384.592,2014,11,2014-11
2014-11-03,Africa,14.61,2014,11,2014-11
2014-11-03,Africa,12.06,2014,11,2014-11
2014-11-03,Africa,39.87,2014,11,2014-11
2014-11-03,West,5.58,2014,11,2014-11
2014-11-03,West,76.58,2014,11,2014-11
2014-11-03,Central,42.3,2014,11,2014-11
2014-11-03,EMEA,5.772,2014,11,2014-11
2014-11-03,Africa,33.6,2014,11,2014-11
2014-11-03,Central,165.96,2014,11,2014-11
2014-11-03,Africa,40.83,2014,11,2014-11
2014-11-03,Central,54.336,2014,11,2014-11
2014-11-03,East,155.372,2014,11,2014-11
2014-11-03,Caribbean,14.72,2014,11,2014-11
2014-11-03,North,67.8,2014,11,2014-11
2014-11-03,Central,8.952,2014,11,2014-11
2014-11-03,North,16.84,2014,11,2014-11
2014-11-03,South,24.192,2014,11,2014-11
2014-11-03,West,168.1,2014,11,2014-11
2014-11-03,Central,83.9,2014,11,2014-11
2014-11-03,North Asia,184.8,2014,11,2014-11
2014-11-03,Central,286.8,2014,11,2014-11
2014-11-03,North Asia,49.2,2014,11,2014-11
2014-11-03,Central,27.78,2014,11,2014-11
2014-11-03,Africa,126.9,2014,11,2014-11
2014-11-03,EMEA,211.62,2014,11,2014-11
2014-11-03,South,217.32,2014,11,2014-11
2014-11-03,Central,11.76,2014,11,2014-11
2014-11-03,West,19.44,2014,11,2014-11
2014-11-03,South,5.56,2014,11,2014-11
2014-11-03,Africa,136.2,2014,11,2014-11
2014-11-03,North,7.56,2014,11,2014-11
2014-11-03,South,5.32,2014,11,2014-11
2014-11-03,East,859.2,2014,11,2014-11
2014-11-03,North Asia,27.0,2014,11,2014-11
2014-11-03,South,226.4,2014,11,2014-11
2014-11-03,Oceania,800.928,2014,11,2014-11
2014-11-03,Central,575.505,2014,11,2014-11
2014-11-03,West,23.85,2014,11,2014-11
2014-11-03,Central Asia,22.86,2014,11,2014-11
2014-11-03,West,25.02,2014,11,2014-11
2014-11-03,South,975.92,2014,11,2014-11
2014-11-03,Oceania,32.724,2014,11,2014-11
2014-11-03,Caribbean,126.96,2014,11,2014-11
2014-11-03,North Asia,150.66,2014,11,2014-11
2014-11-03,North,18.76,2014,11,2014-11
2014-11-03,North Asia,97.92,2014,11,2014-11
2014-11-03,West,590.352,2014,11,2014-11
2014-11-03,East,20.136,2014,11,2014-11
2014-11-03,Oceania,264.222,2014,11,2014-11
2014-11-03,South,2249.91,2014,11,2014-11
2014-11-03,EMEA,459.0,2014,11,2014-11
2014-11-03,EMEA,17.85,2014,11,2014-11
2014-11-03,Central Asia,2664.0,2014,11,2014-11
2014-11-03,Central,207.732,2014,11,2014-11
2014-11-03,Southeast Asia,10.5078,2014,11,2014-11
2014-11-03,North Asia,27.24,2014,11,2014-11
2014-11-04,Africa,11.646,2014,11,2014-11
2014-11-04,Central,8.56,2014,11,2014-11
2014-11-04,Oceania,845.424,2014,11,2014-11
2014-11-04,South,18.42,2014,11,2014-11
2014-11-04,EMEA,19.8,2014,11,2014-11
2014-11-04,Oceania,356.616,2014,11,2014-11
2014-11-04,North,33.78,2014,11,2014-11
2014-11-04,North Asia,869.7,2014,11,2014-11
2014-11-04,West,18.368,2014,11,2014-11
2014-11-04,Caribbean,173.16,2014,11,2014-11
2014-11-04,Southeast Asia,245.22,2014,11,2014-11
2014-11-04,North Asia,303.84,2014,11,2014-11
2014-11-04,Central Asia,167.34,2014,11,2014-11
2014-11-04,Southeast Asia,49.926,2014,11,2014-11
2014-11-04,Oceania,105.552,2014,11,2014-11
2014-11-04,EMEA,100.44,2014,11,2014-11
2014-11-04,South,127.68,2014,11,2014-11
2014-11-04,Africa,78.0,2014,11,2014-11
2014-11-04,North,13.2,2014,11,2014-11
2014-11-04,Southeast Asia,61.2468,2014,11,2014-11
2014-11-04,Africa,15.54,2014,11,2014-11
2014-11-04,Central,84.1,2014,11,2014-11
2014-11-04,South,464.67,2014,11,2014-11
2014-11-04,South,21.06,2014,11,2014-11
2014-11-04,Central,52.4,2014,11,2014-11
2014-11-04,Southeast Asia,678.7512,2014,11,2014-11
2014-11-04,Central,18.522,2014,11,2014-11
2014-11-04,Oceania,16.596,2014,11,2014-11
2014-11-04,Africa,378.81,2014,11,2014-11
2014-11-04,North Asia,94.8,2014,11,2014-11
2014-11-04,Central,513.12,2014,11,2014-11
2014-11-04,Africa,527.46,2014,11,2014-11
2014-11-04,Southeast Asia,20.559,2014,11,2014-11
2014-11-04,South,959.984,2014,11,2014-11
2014-11-04,EMEA,40.416,2014,11,2014-11
2014-11-04,Southeast Asia,891.99,2014,11,2014-11
2014-11-04,Africa,54.648,2014,11,2014-11
2014-11-04,Caribbean,239.344,2014,11,2014-11
2014-11-04,Caribbean,696.192,2014,11,2014-11
2014-11-04,Central,179.508,2014,11,2014-11
2014-11-04,Central,765.459,2014,11,2014-11
2014-11-04,Central,109.272,2014,11,2014-11
2014-11-04,Caribbean,38.28,2014,11,2014-11
2014-11-04,South,26.4,2014,11,2014-11
2014-11-04,Central,62.7,2014,11,2014-11
2014-11-04,South,252.0,2014,11,2014-11
2014-11-04,Oceania,206.784,2014,11,2014-11
2014-11-04,West,41.37,2014,11,2014-11
2014-11-04,Africa,84.75,2014,11,2014-11
2014-11-04,Oceania,201.816,2014,11,2014-11
2014-11-04,South,16.272,2014,11,2014-11
2014-11-04,South,4.086,2014,11,2014-11
2014-11-04,West,35.88,2014,11,2014-11
2014-11-04,Central,72.9,2014,11,2014-11
2014-11-04,Africa,13.29,2014,11,2014-11
2014-11-04,North,32.8,2014,11,2014-11
2014-11-04,South,361.376,2014,11,2014-11
2014-11-04,South,10.688,2014,11,2014-11
2014-11-04,West,199.75,2014,11,2014-11
2014-11-04,South,15.992,2014,11,2014-11
2014-11-04,Central,17.82,2014,11,2014-11
2014-11-04,Southeast Asia,11.4,2014,11,2014-11
2014-11-04,West,139.86,2014,11,2014-11
2014-11-04,Africa,156.816,2014,11,2014-11
2014-11-04,West,307.136,2014,11,2014-11
2014-11-04,Oceania,57.708,2014,11,2014-11
2014-11-04,East,40.776,2014,11,2014-11
2014-11-04,Africa,124.86,2014,11,2014-11
2014-11-04,Oceania,170.424,2014,11,2014-11
2014-11-04,North Asia,760.2,2014,11,2014-11
2014-11-04,Africa,395.4,2014,11,2014-11
2014-11-04,South,508.92,2014,11,2014-11
2014-11-04,South,55.984,2014,11,2014-11
2014-11-04,Oceania,59.652,2014,11,2014-11
2014-11-04,West,1673.184,2014,11,2014-11
2014-11-04,Africa,40.29,2014,11,2014-11
2014-11-04,Caribbean,586.4,2014,11,2014-11
2014-11-04,Southeast Asia,115.5,2014,11,2014-11
2014-11-04,Caribbean,18.784,2014,11,2014-11
2014-11-04,East,11.673,2014,11,2014-11
2014-11-04,Central Asia,105.312,2014,11,2014-11
2014-11-04,Oceania,10.116,2014,11,2014-11
2014-11-04,North Asia,95.22,2014,11,2014-11
2014-11-04,Central Asia,443.475,2014,11,2014-11
2014-11-04,North Asia,228.78,2014,11,2014-11
2014-11-04,EMEA,5.304,2014,11,2014-11
2014-11-04,Southeast Asia,34.38,2014,11,2014-11
2014-11-04,Africa,21.84,2014,11,2014-11
2014-11-04,Central,14.94,2014,11,2014-11
2014-11-04,Caribbean,61.04,2014,11,2014-11
2014-11-04,South,12.39,2014,11,2014-11
2014-11-04,Southeast Asia,130.23,2014,11,2014-11
2014-11-04,Oceania,73.656,2014,11,2014-11
2014-11-04,Oceania,21.384,2014,11,2014-11
2014-11-04,North Asia,317.94,2014,11,2014-11
2014-11-04,Central Asia,137.088,2014,11,2014-11
2014-11-04,Caribbean,17.28,2014,11,2014-11
2014-11-04,West,43.5,2014,11,2014-11
2014-11-04,Africa,193.68,2014,11,2014-11
2014-11-04,West,486.368,2014,11,2014-11
2014-11-05,Central,342.09,2014,11,2014-11
2014-11-05,South,1359.96,2014,11,2014-11
2014-11-05,EMEA,20.1,2014,11,2014-11
2014-11-05,North,101.1,2014,11,2014-11
2014-11-05,Central Asia,94.5,2014,11,2014-11
2014-11-05,EMEA,157.5,2014,11,2014-11
2014-11-05,Oceania,124.92,2014,11,2014-11
2014-11-05,Caribbean,1173.0492,2014,11,2014-11
2014-11-05,South,9.664,2014,11,2014-11
2014-11-05,Oceania,505.656,2014,11,2014-11
2014-11-05,North,28.48,2014,11,2014-11
2014-11-05,EMEA,94.38,2014,11,2014-11
2014-11-05,South,95.976,2014,11,2014-11
2014-11-05,Central,112.725,2014,11,2014-11
2014-11-05,North,50.25,2014,11,2014-11
2014-11-05,Oceania,33.0,2014,11,2014-11
2014-11-05,South,167.44,2014,11,2014-11
2014-11-05,Central,1.408,2014,11,2014-11
2014-11-05,Caribbean,606.18,2014,11,2014-11
2014-11-05,Oceania,84.672,2014,11,2014-11
2014-11-05,Central,911.358,2014,11,2014-11
2014-11-05,South,523.764,2014,11,2014-11
2014-11-05,South,21.96,2014,11,2014-11
2014-11-05,South,7999.98,2014,11,2014-11
2014-11-05,Central,30.3,2014,11,2014-11
2014-11-05,Central,46.98,2014,11,2014-11
2014-11-05,Central,23.68,2014,11,2014-11
2014-11-05,EMEA,25.32,2014,11,2014-11
2014-11-05,Oceania,450.792,2014,11,2014-11
2014-11-05,EMEA,261.03,2014,11,2014-11
2014-11-05,Central,23.976,2014,11,2014-11
2014-11-05,Central,51.696,2014,11,2014-11
2014-11-05,Central,239.96,2014,11,2014-11
2014-11-05,Oceania,56.7,2014,11,2014-11
2014-11-05,North,616.14,2014,11,2014-11
2014-11-05,North,215.856,2014,11,2014-11
2014-11-05,Central,120.042,2014,11,2014-11
2014-11-05,Oceania,70.128,2014,11,2014-11
2014-11-05,Oceania,210.996,2014,11,2014-11
2014-11-05,Central,12.852,2014,11,2014-11
2014-11-05,EMEA,19.08,2014,11,2014-11
2014-11-05,EMEA,788.4,2014,11,2014-11
2014-11-05,Central,1053.6884,2014,11,2014-11
2014-11-05,East,70.72,2014,11,2014-11
2014-11-05,Central,4.144,2014,11,2014-11
2014-11-05,Africa,31.482,2014,11,2014-11
2014-11-05,Central,52.752,2014,11,2014-11
2014-11-05,Oceania,33.6,2014,11,2014-11
2014-11-05,Central,26.811,2014,11,2014-11
2014-11-05,South,82.35,2014,11,2014-11
2014-11-05,East,194.352,2014,11,2014-11
2014-11-05,Central,201.96,2014,11,2014-11
2014-11-05,South,430.11,2014,11,2014-11
2014-11-05,South,4.928,2014,11,2014-11
2014-11-05,Central Asia,44.97,2014,11,2014-11
2014-11-05,North,16.8,2014,11,2014-11
2014-11-05,South,3.564,2014,11,2014-11
2014-11-05,North Asia,723.66,2014,11,2014-11
2014-11-05,Central,79.974,2014,11,2014-11
2014-11-05,South,143.928,2014,11,2014-11
2014-11-05,EMEA,13.17,2014,11,2014-11
2014-11-05,Africa,26.7,2014,11,2014-11
2014-11-05,EMEA,42.48,2014,11,2014-11
2014-11-05,North Asia,265.26,2014,11,2014-11
2014-11-05,EMEA,3.6,2014,11,2014-11
2014-11-05,South,4.3,2014,11,2014-11
2014-11-05,North Asia,548.865,2014,11,2014-11
2014-11-05,EMEA,600.36,2014,11,2014-11
2014-11-05,South,1123.08,2014,11,2014-11
2014-11-05,Oceania,33.96,2014,11,2014-11
2014-11-05,Africa,270.594,2014,11,2014-11
2014-11-05,Oceania,339.192,2014,11,2014-11
2014-11-05,Central,58.968,2014,11,2014-11
2014-11-05,Oceania,39.609,2014,11,2014-11
2014-11-05,EMEA,45.24,2014,11,2014-11
2014-11-05,Central,7.536,2014,11,2014-11
2014-11-06,EMEA,15.39,2014,11,2014-11
2014-11-06,Central Asia,2080.32,2014,11,2014-11
2014-11-06,Central Asia,111.42,2014,11,2014-11
2014-11-06,Central,87.072,2014,11,2014-11
2014-11-06,Caribbean,23.184,2014,11,2014-11
2014-11-06,North,91.5,2014,11,2014-11
2014-11-06,Africa,260.34,2014,11,2014-11
2014-11-06,Africa,795.6,2014,11,2014-11
2014-11-06,EMEA,173.94,2014,11,2014-11
2014-11-06,Central,167.94,2014,11,2014-11
2014-11-06,EMEA,17.4,2014,11,2014-11
2014-11-06,Africa,196.98,2014,11,2014-11
2014-11-06,EMEA,47.94,2014,11,2014-11
2014-11-06,Southeast Asia,550.08,2014,11,2014-11
2014-11-06,Oceania,341.577,2014,11,2014-11
2014-11-06,North,156.24,2014,11,2014-11
2014-11-06,Central,16.03,2014,11,2014-11
2014-11-06,Central Asia,348.48,2014,11,2014-11
2014-11-06,Southeast Asia,76.23,2014,11,2014-11
2014-11-06,Caribbean,73.872,2014,11,2014-11
2014-11-06,East,12.96,2014,11,2014-11
2014-11-06,North Asia,369.99,2014,11,2014-11
2014-11-06,South,52.2,2014,11,2014-11
2014-11-06,East,128.124,2014,11,2014-11
2014-11-06,East,11.424,2014,11,2014-11
2014-11-06,East,390.75,2014,11,2014-11
2014-11-06,Oceania,34.83,2014,11,2014-11
2014-11-06,Africa,75.24,2014,11,2014-11
2014-11-06,Africa,19.2,2014,11,2014-11
2014-11-06,Central Asia,117.18,2014,11,2014-11
2014-11-06,EMEA,14.7,2014,11,2014-11
2014-11-06,Oceania,51.111,2014,11,2014-11
2014-11-06,South,103.26,2014,11,2014-11
2014-11-06,South,549.75,2014,11,2014-11
2014-11-06,Central,32.12,2014,11,2014-11
2014-11-06,North,21.3,2014,11,2014-11
2014-11-06,Central Asia,33.18,2014,11,2014-11
2014-11-06,Africa,39.96,2014,11,2014-11
2014-11-06,West,243.992,2014,11,2014-11
2014-11-06,North,20.64,2014,11,2014-11
2014-11-06,South,206.664,2014,11,2014-11
2014-11-06,Africa,84.3,2014,11,2014-11
2014-11-06,South,97.32,2014,11,2014-11
2014-11-06,Oceania,78.003,2014,11,2014-11
2014-11-06,Africa,16.86,2014,11,2014-11
2014-11-06,East,101.4,2014,11,2014-11
2014-11-06,Central,67.8,2014,11,2014-11
2014-11-06,South,109.242,2014,11,2014-11
2014-11-06,Africa,455.52,2014,11,2014-11
2014-11-06,East,99.98,2014,11,2014-11
2014-11-06,Central,1272.6,2014,11,2014-11
2014-11-06,Central,4.41,2014,11,2014-11
2014-11-06,South,13.932,2014,11,2014-11
2014-11-06,South,33.0,2014,11,2014-11
2014-11-06,EMEA,173.88,2014,11,2014-11
2014-11-06,EMEA,276.96,2014,11,2014-11
2014-11-06,West,12.96,2014,11,2014-11
2014-11-06,South,552.501,2014,11,2014-11
2014-11-06,North,9.52,2014,11,2014-11
2014-11-06,Oceania,16.164,2014,11,2014-11
2014-11-06,Central,98.4,2014,11,2014-11
2014-11-06,Central,492.768,2014,11,2014-11
2014-11-06,Central Asia,235.32,2014,11,2014-11
2014-11-06,Africa,1236.06,2014,11,2014-11
2014-11-06,West,159.99,2014,11,2014-11
2014-11-06,East,164.688,2014,11,2014-11
2014-11-06,North,67.92,2014,11,2014-11
2014-11-06,Africa,413.1,2014,11,2014-11
2014-11-06,Caribbean,49.056,2014,11,2014-11
2014-11-06,West,2.388,2014,11,2014-11
2014-11-06,Oceania,317.574,2014,11,2014-11
2014-11-06,Central Asia,47.4,2014,11,2014-11
2014-11-06,Central,566.52,2014,11,2014-11
2014-11-06,South,199.92,2014,11,2014-11
2014-11-06,EMEA,144.33,2014,11,2014-11
2014-11-06,North,77.1,2014,11,2014-11
2014-11-06,Oceania,369.117,2014,11,2014-11
2014-11-06,Central,86.96,2014,11,2014-11
2014-11-06,South,8.688,2014,11,2014-11
2014-11-06,EMEA,109.38,2014,11,2014-11
2014-11-06,South,80.7,2014,11,2014-11
2014-11-06,East,110.96,2014,11,2014-11
2014-11-06,Africa,25.44,2014,11,2014-11
2014-11-06,East,166.5,2014,11,2014-11
2014-11-06,EMEA,49.86,2014,11,2014-11
2014-11-06,North,538.755,2014,11,2014-11
2014-11-06,Oceania,129.276,2014,11,2014-11
2014-11-06,EMEA,174.24,2014,11,2014-11
2014-11-06,EMEA,305.37,2014,11,2014-11
2014-11-06,North,66.24,2014,11,2014-11
2014-11-06,North,18.44,2014,11,2014-11
2014-11-06,North Asia,577.68,2014,11,2014-11
2014-11-07,South,5.78,2014,11,2014-11
2014-11-07,Central,260.34,2014,11,2014-11
2014-11-07,Oceania,292.896,2014,11,2014-11
2014-11-07,South,31.104,2014,11,2014-11
2014-11-07,South,201.69,2014,11,2014-11
2014-11-07,South,499.584,2014,11,2014-11
2014-11-07,West,5.682,2014,11,2014-11
2014-11-07,North Asia,117.6,2014,11,2014-11
2014-11-07,Central,26.38,2014,11,2014-11
2014-11-07,Central,811.104,2014,11,2014-11
2014-11-07,North,277.65,2014,11,2014-11
2014-11-07,West,41.4,2014,11,2014-11
2014-11-07,Central,1.248,2014,11,2014-11
2014-11-07,North Asia,477.09,2014,11,2014-11
2014-11-07,North,477.12384,2014,11,2014-11
2014-11-07,North,106.816,2014,11,2014-11
2014-11-07,EMEA,80.97,2014,11,2014-11
2014-11-07,West,59.94,2014,11,2014-11
2014-11-07,North Asia,148.98,2014,11,2014-11
2014-11-07,North,546.336,2014,11,2014-11
2014-11-07,EMEA,19.728,2014,11,2014-11
2014-11-07,Central,98.172,2014,11,2014-11
2014-11-07,Central,84.9,2014,11,2014-11
2014-11-07,Africa,16.398,2014,11,2014-11
2014-11-07,Central,34.02,2014,11,2014-11
2014-11-07,East,47.952,2014,11,2014-11
2014-11-07,Africa,8.505,2014,11,2014-11
2014-11-07,Africa,55.14,2014,11,2014-11
2014-11-07,North,406.14,2014,11,2014-11
2014-11-07,East,46.26,2014,11,2014-11
2014-11-07,Southeast Asia,31.0365,2014,11,2014-11
2014-11-07,West,45.36,2014,11,2014-11
2014-11-07,West,2036.86,2014,11,2014-11
2014-11-07,Central,83.88,2014,11,2014-11
2014-11-07,West,449.568,2014,11,2014-11
2014-11-07,West,5.68,2014,11,2014-11
2014-11-07,West,16.95,2014,11,2014-11
2014-11-07,Central,67.41,2014,11,2014-11
2014-11-07,Central,551.205,2014,11,2014-11
2014-11-07,North,74.34,2014,11,2014-11
2014-11-07,Southeast Asia,34.425,2014,11,2014-11
2014-11-07,North,75.42,2014,11,2014-11
2014-11-07,Central,46.92,2014,11,2014-11
2014-11-07,Central,244.8,2014,11,2014-11
2014-11-07,Central,349.056,2014,11,2014-11
2014-11-07,West,15.28,2014,11,2014-11
2014-11-07,North Asia,1464.12,2014,11,2014-11
2014-11-07,South,259.136,2014,11,2014-11
2014-11-07,North,128.37,2014,11,2014-11
2014-11-07,EMEA,70.368,2014,11,2014-11
2014-11-07,Central,18.16,2014,11,2014-11
2014-11-07,Central Asia,315.0,2014,11,2014-11
2014-11-07,Oceania,15.471,2014,11,2014-11
2014-11-07,Central,30.56,2014,11,2014-11
2014-11-07,Central,90.936,2014,11,2014-11
2014-11-07,East,127.372,2014,11,2014-11
2014-11-07,West,108.96,2014,11,2014-11
2014-11-07,Oceania,534.762,2014,11,2014-11
2014-11-07,Central,752.76,2014,11,2014-11
2014-11-07,Central,226.56,2014,11,2014-11
2014-11-07,Africa,24.96,2014,11,2014-11
2014-11-07,Central,184.8,2014,11,2014-11
2014-11-07,Oceania,28.728,2014,11,2014-11
2014-11-07,Oceania,663.84,2014,11,2014-11
2014-11-07,West,8.73,2014,11,2014-11
2014-11-07,Central,60.24,2014,11,2014-11
2014-11-07,Central,169.296,2014,11,2014-11
2014-11-07,Oceania,207.9,2014,11,2014-11
2014-11-07,West,26.4,2014,11,2014-11
2014-11-07,Central,240.3,2014,11,2014-11
2014-11-07,Oceania,311.4,2014,11,2014-11
2014-11-07,North,17.84,2014,11,2014-11
2014-11-07,South,13.272,2014,11,2014-11
2014-11-07,Oceania,57.6,2014,11,2014-11
2014-11-07,North,27.32,2014,11,2014-11
2014-11-07,Southeast Asia,3309.2598,2014,11,2014-11
2014-11-07,South,28.272,2014,11,2014-11
2014-11-07,Southeast Asia,394.6455,2014,11,2014-11
2014-11-07,Central,396.9,2014,11,2014-11
2014-11-07,Central,53.082,2014,11,2014-11
2014-11-07,East,318.96,2014,11,2014-11
2014-11-07,Oceania,224.259,2014,11,2014-11
2014-11-07,Oceania,2841.66,2014,11,2014-11
2014-11-07,Central,138.39,2014,11,2014-11
2014-11-07,Central Asia,401.58,2014,11,2014-11
2014-11-07,Central,13.9,2014,11,2014-11
2014-11-07,Africa,195.72,2014,11,2014-11
2014-11-08,Caribbean,290.826,2014,11,2014-11
2014-11-08,North,409.08,2014,11,2014-11
2014-11-08,Southeast Asia,47.5092,2014,11,2014-11
2014-11-08,Caribbean,883.792,2014,11,2014-11
2014-11-08,North,305.472,2014,11,2014-11
2014-11-08,East,100.94,2014,11,2014-11
2014-11-08,Africa,46.41,2014,11,2014-11
2014-11-08,South,868.644,2014,11,2014-11
2014-11-08,North,1703.14688,2014,11,2014-11
2014-11-08,South,206.26,2014,11,2014-11
2014-11-08,East,350.352,2014,11,2014-11
2014-11-08,East,272.97,2014,11,2014-11
2014-11-08,Central,239.598,2014,11,2014-11
2014-11-08,Central,890.052,2014,11,2014-11
2014-11-08,Oceania,20.331,2014,11,2014-11
2014-11-08,Oceania,84.375,2014,11,2014-11
2014-11-08,North,505.7864,2014,11,2014-11
2014-11-08,Central Asia,312.15,2014,11,2014-11
2014-11-08,South,277.14,2014,11,2014-11
2014-11-08,South,508.32,2014,11,2014-11
2014-11-08,Africa,1571.22,2014,11,2014-11
2014-11-08,North,31.122,2014,11,2014-11
2014-11-08,Central,637.335,2014,11,2014-11
2014-11-08,North,456.96,2014,11,2014-11
2014-11-08,West,439.8,2014,11,2014-11
2014-11-08,EMEA,44.7,2014,11,2014-11
2014-11-08,Caribbean,45.216,2014,11,2014-11
2014-11-08,Southeast Asia,1538.721,2014,11,2014-11
2014-11-08,EMEA,27.78,2014,11,2014-11
2014-11-08,East,7.88,2014,11,2014-11
2014-11-08,West,21.792,2014,11,2014-11
2014-11-08,South,152.28,2014,11,2014-11
2014-11-08,Oceania,147.582,2014,11,2014-11
2014-11-08,North,39.024,2014,11,2014-11
2014-11-08,Central,1193.4,2014,11,2014-11
2014-11-08,Central,38.16,2014,11,2014-11
2014-11-08,West,761.544,2014,11,2014-11
2014-11-08,Central,140.232,2014,11,2014-11
2014-11-08,South,394.72896,2014,11,2014-11
2014-11-08,Central Asia,22.53,2014,11,2014-11
2014-11-08,EMEA,43.98,2014,11,2014-11
2014-11-08,East,359.97,2014,11,2014-11
2014-11-08,Central,20.304,2014,11,2014-11
2014-11-08,West,59.97,2014,11,2014-11
2014-11-08,Caribbean,751.872,2014,11,2014-11
2014-11-08,Central,66.51,2014,11,2014-11
2014-11-08,South,376.74,2014,11,2014-11
2014-11-08,Central,68.55,2014,11,2014-11
2014-11-09,East,109.9,2014,11,2014-11
2014-11-09,Africa,28.8,2014,11,2014-11
2014-11-09,East,274.2,2014,11,2014-11
2014-11-09,Africa,480.24,2014,11,2014-11
2014-11-09,EMEA,377.01,2014,11,2014-11
2014-11-09,EMEA,30.3,2014,11,2014-11
2014-11-09,EMEA,13.05,2014,11,2014-11
2014-11-10,Central,42.48,2014,11,2014-11
2014-11-10,Central,272.2,2014,11,2014-11
2014-11-10,Central,30.528,2014,11,2014-11
2014-11-10,Central,14.76,2014,11,2014-11
2014-11-10,South,2.364,2014,11,2014-11
2014-11-10,East,96.53,2014,11,2014-11
2014-11-10,Southeast Asia,2408.0925,2014,11,2014-11
2014-11-10,West,215.976,2014,11,2014-11
2014-11-10,Central,31.23,2014,11,2014-11
2014-11-10,South,6.444,2014,11,2014-11
2014-11-10,EMEA,21.54,2014,11,2014-11
2014-11-10,Caribbean,23.84,2014,11,2014-11
2014-11-10,South,215.424,2014,11,2014-11
2014-11-10,North Asia,587.79,2014,11,2014-11
2014-11-10,Central,18.54,2014,11,2014-11
2014-11-10,Central,693.198,2014,11,2014-11
2014-11-10,Central,268.92,2014,11,2014-11
2014-11-10,EMEA,27.87,2014,11,2014-11
2014-11-10,Central,53.568,2014,11,2014-11
2014-11-10,North,28.12,2014,11,2014-11
2014-11-10,Central,192.6,2014,11,2014-11
2014-11-10,Central,296.922,2014,11,2014-11
2014-11-10,Caribbean,67.92,2014,11,2014-11
2014-11-10,South,84.672,2014,11,2014-11
2014-11-10,South,116.712,2014,11,2014-11
2014-11-10,Central,27.96,2014,11,2014-11
2014-11-10,Central,44.48,2014,11,2014-11
2014-11-10,Central,171.396,2014,11,2014-11
2014-11-10,EMEA,245.52,2014,11,2014-11
2014-11-10,South,24.0,2014,11,2014-11
2014-11-10,Central,32.22,2014,11,2014-11
2014-11-10,Central,43.7,2014,11,2014-11
2014-11-10,West,99.99,2014,11,2014-11
2014-11-10,South,1019.904,2014,11,2014-11
2014-11-10,Central,243.9,2014,11,2014-11
2014-11-10,Central,46.08,2014,11,2014-11
2014-11-10,North,50.112,2014,11,2014-11
2014-11-10,North,30.96,2014,11,2014-11
2014-11-10,EMEA,22.14,2014,11,2014-11
2014-11-10,Southeast Asia,30.525,2014,11,2014-11
2014-11-10,North,508.26144,2014,11,2014-11
2014-11-10,North,154.7,2014,11,2014-11
2014-11-10,Africa,195.84,2014,11,2014-11
2014-11-10,North,825.216,2014,11,2014-11
2014-11-10,Africa,8.478,2014,11,2014-11
2014-11-10,East,1633.14,2014,11,2014-11
2014-11-10,Central,62.964,2014,11,2014-11
2014-11-10,North,111.08,2014,11,2014-11
2014-11-10,Central,41.2,2014,11,2014-11
2014-11-10,South,191.976,2014,11,2014-11
2014-11-10,EMEA,128.37,2014,11,2014-11
2014-11-10,South,499.168,2014,11,2014-11
2014-11-10,North,1192.3106,2014,11,2014-11
2014-11-10,South,16.48,2014,11,2014-11
2014-11-10,South,27.0,2014,11,2014-11
2014-11-10,East,826.62,2014,11,2014-11
2014-11-10,EMEA,93.48,2014,11,2014-11
2014-11-10,Caribbean,140.76,2014,11,2014-11
2014-11-10,Central,66.72,2014,11,2014-11
2014-11-10,North,108.92,2014,11,2014-11
2014-11-10,South,203.616,2014,11,2014-11
2014-11-10,North,138.56,2014,11,2014-11
2014-11-10,South,17.48,2014,11,2014-11
2014-11-10,EMEA,128.37,2014,11,2014-11
2014-11-10,South,266.688,2014,11,2014-11
2014-11-10,EMEA,133.2,2014,11,2014-11
2014-11-10,West,63.56,2014,11,2014-11
2014-11-10,EMEA,494.64,2014,11,2014-11
2014-11-10,Central,718.0186,2014,11,2014-11
